age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,nombre_heures_travailless,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,nombre_employee_sous_responsabilite,distance_domicile_travail,niveau_education,domaine_etude,ayant_enfants,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,id
36,M,6134,Divorcé(e),Commercial,Cadre Commercial,5,80,16,2,2,Oui,3,3,1,13,5,Marketing,Y,Occasionnel,2,2,2,2,2,1,2,3,3,Oui,13.0,1733
32,M,6735,Célibataire,Commercial,Cadre Commercial,6,80,10,0,0,Oui,0,2,1,1,2,Infra & Cloud,Y,Occasionnel,0,0,1,1,2,2,2,3,3,Non,15.0,1734
23,F,3295,Célibataire,Consulting,Consultant,1,80,3,3,2,Non,0,3,1,4,1,Transformation Digitale,Y,Occasionnel,1,2,3,3,1,2,3,1,3,Non,13.0,1735
31,F,5238,Célibataire,Consulting,Tech Lead,2,80,9,5,4,Non,0,3,1,24,1,Entrepreunariat,Y,Frequent,1,4,4,3,2,4,4,2,4,Non,20.0,1736
39,M,6472,Marié(e),Consulting,Consultant,1,80,9,9,8,Non,1,2,1,1,3,Infra & Cloud,Y,Aucun,5,8,4,3,2,4,4,3,3,Oui,15.0,1737
32,M,9610,Marié(e),Commercial,Cadre Commercial,3,80,10,4,3,Non,1,2,1,19,3,Infra & Cloud,Y,Occasionnel,0,2,4,1,3,3,3,1,3,Non,13.0,1739
40,M,19833,Célibataire,Commercial,Senior Manager,1,80,21,21,8,Non,0,3,1,7,4,Transformation Digitale,Y,Occasionnel,12,8,2,3,5,2,2,2,3,Non,14.0,1740
45,F,9756,Marié(e),Ressources Humaines,Ressources Humaines,4,80,9,5,0,Non,2,2,1,4,3,Infra & Cloud,Y,Occasionnel,0,3,3,1,3,3,3,4,4,Non,21.0,1744
30,F,4968,Célibataire,Consulting,Assistant de Direction,0,80,10,9,7,Non,0,2,1,2,4,Entrepreunariat,Y,Frequent,0,7,4,2,1,1,4,3,3,Non,16.0,1745
24,M,2145,Marié(e),Ressources Humaines,Ressources Humaines,0,80,3,2,2,Non,1,2,1,10,3,Transformation Digitale,Y,Frequent,2,1,1,3,1,4,4,3,3,Non,14.0,1746
30,F,2180,Divorcé(e),Ressources Humaines,Ressources Humaines,6,80,6,4,2,Oui,1,0,1,8,3,Ressources Humaines,Y,Frequent,1,2,3,2,1,4,3,2,3,Non,11.0,1747
31,M,8346,Marié(e),Commercial,Cadre Commercial,1,80,6,5,2,Non,1,3,1,5,3,Entrepreunariat,Y,Occasionnel,0,2,1,3,2,3,3,3,3,Non,19.0,1749
27,F,3445,Célibataire,Consulting,Assistant de Direction,1,80,6,6,2,Non,0,5,1,8,3,Transformation Digitale,Y,Occasionnel,1,4,3,3,1,4,3,2,3,Non,11.0,1751
29,F,2760,Célibataire,Commercial,Représentant Commercial,1,80,2,2,2,Oui,0,3,1,9,3,Marketing,Y,Occasionnel,2,2,2,1,1,2,3,3,3,Non,13.0,1752
29,M,6294,Célibataire,Consulting,Manager,8,80,10,3,2,Non,0,5,1,1,3,Infra & Cloud,Y,Frequent,0,2,4,4,2,3,4,4,3,Oui,12.0,1753
30,M,7140,Divorcé(e),Commercial,Cadre Commercial,2,80,12,7,7,Non,1,2,1,15,2,Marketing,Y,Occasionnel,1,7,3,2,3,1,1,3,3,Non,11.0,1754
34,M,2932,Marié(e),Consulting,Assistant de Direction,0,80,6,5,0,Non,3,3,1,2,4,Transformation Digitale,Y,Occasionnel,1,2,4,4,1,4,1,3,3,Oui,14.0,1755
33,F,5147,Célibataire,Commercial,Cadre Commercial,8,80,13,11,7,Non,0,2,1,2,3,Marketing,Y,Aucun,1,7,4,3,2,2,4,2,3,Non,15.0,1756
49,F,4507,Célibataire,Commercial,Cadre Commercial,3,80,8,5,1,Non,0,1,1,11,4,Marketing,Y,Occasionnel,0,4,4,3,2,4,3,4,3,Non,12.0,1757
33,F,8564,Célibataire,Commercial,Cadre Commercial,2,80,11,0,0,Oui,0,2,1,16,3,Infra & Cloud,Y,Occasionnel,0,0,1,3,3,1,3,2,4,Oui,20.0,1758
38,F,2468,Marié(e),Consulting,Consultant,4,80,9,6,1,Non,1,4,1,2,2,Transformation Digitale,Y,Frequent,0,5,3,2,1,2,2,2,3,Non,14.0,1760
31,M,8161,Marié(e),Commercial,Cadre Commercial,2,80,10,1,0,Oui,3,2,1,16,4,Marketing,Y,Occasionnel,0,0,1,3,3,3,1,3,3,Non,13.0,1761
29,F,2109,Divorcé(e),Consulting,Assistant de Direction,1,80,1,1,0,Non,1,2,1,4,3,Entrepreunariat,Y,Occasionnel,0,0,4,2,1,1,3,3,3,Non,13.0,1762
30,M,5294,Marié(e),Consulting,Manager,3,80,10,7,0,Non,1,3,1,16,3,Infra & Cloud,Y,Occasionnel,1,7,3,4,2,3,3,3,3,Non,16.0,1763
32,M,2718,Célibataire,Consulting,Assistant de Direction,2,80,12,7,7,Non,0,3,1,5,4,Entrepreunariat,Y,Aucun,0,7,2,3,1,2,2,3,3,Non,14.0,1764
38,M,5811,Marié(e),Consulting,Manager,3,80,15,1,0,Non,1,2,1,18,3,Transformation Digitale,Y,Occasionnel,1,0,2,1,2,4,3,3,3,Oui,16.0,1766
43,M,2437,Marié(e),Consulting,Assistant de Direction,9,80,6,1,0,Oui,1,4,1,17,3,Entrepreunariat,Y,Frequent,0,0,3,2,1,3,4,3,3,Oui,16.0,1767
42,M,2766,Divorcé(e),Consulting,Consultant,8,80,7,5,3,Non,3,6,1,12,3,Transformation Digitale,Y,Occasionnel,0,4,2,3,1,2,2,2,4,Non,22.0,1768
55,M,19038,Marié(e),Consulting,Directeur Technique,8,80,34,1,0,Non,3,2,1,2,3,Transformation Digitale,Y,Occasionnel,0,0,3,2,5,1,2,3,3,Non,12.0,1770
33,M,3055,Divorcé(e),Consulting,Assistant de Direction,5,80,11,9,8,Non,2,2,1,4,3,Entrepreunariat,Y,Aucun,1,7,4,3,2,2,4,2,3,Non,15.0,1771
41,M,2289,Divorcé(e),Consulting,Consultant,1,80,5,5,3,Non,2,2,1,9,4,Infra & Cloud,Y,Occasionnel,0,4,3,3,1,1,2,3,4,Non,20.0,1772
34,M,4001,Divorcé(e),Commercial,Cadre Commercial,1,80,15,15,14,Non,1,3,1,10,3,Infra & Cloud,Y,Aucun,0,7,4,3,2,3,3,3,3,Oui,14.0,1774
53,F,12965,Marié(e),Consulting,Tech Lead,4,80,27,3,2,Non,3,2,1,1,4,Transformation Digitale,Y,Aucun,0,2,1,2,4,3,4,2,4,Oui,20.0,1775
43,M,3539,Célibataire,Ressources Humaines,Ressources Humaines,0,80,10,9,7,Non,0,5,1,2,3,Infra & Cloud,Y,Occasionnel,1,8,2,3,1,4,2,3,3,Non,13.0,1778
34,F,6029,Célibataire,Commercial,Cadre Commercial,5,80,6,2,2,Non,0,3,1,3,2,Infra & Cloud,Y,Occasionnel,2,2,4,1,2,4,1,3,3,Non,12.0,1779
21,M,2679,Célibataire,Commercial,Représentant Commercial,1,80,1,1,0,Oui,0,3,1,7,1,Marketing,Y,Occasionnel,1,0,2,3,1,2,2,3,3,Non,13.0,1780
38,F,3702,Marié(e),Consulting,Consultant,1,80,5,5,4,Non,1,3,1,6,2,Autre,Y,Occasionnel,0,4,4,2,1,3,2,3,3,Non,11.0,1782
22,F,2398,Marié(e),Consulting,Consultant,1,80,1,1,0,Oui,0,6,1,8,1,Transformation Digitale,Y,Occasionnel,0,0,3,3,1,1,3,3,3,Oui,17.0,1783
31,F,5468,Marié(e),Commercial,Cadre Commercial,1,80,13,12,7,Non,2,3,1,29,4,Marketing,Y,Occasionnel,5,7,1,2,2,4,1,3,3,Non,14.0,1784
51,F,13116,Marié(e),Consulting,Senior Manager,2,80,15,2,2,Non,0,2,1,3,3,Entrepreunariat,Y,Occasionnel,2,2,1,3,3,3,4,3,3,Non,11.0,1786
37,M,4189,Marié(e),Commercial,Cadre Commercial,1,80,5,5,2,Non,2,2,1,9,2,Marketing,Y,Occasionnel,0,3,2,2,2,2,1,3,3,Non,14.0,1787
46,M,19328,Divorcé(e),Consulting,Directeur Technique,7,80,24,2,1,Non,1,3,1,2,4,Transformation Digitale,Y,Occasionnel,2,2,3,3,5,4,3,3,3,Oui,17.0,1789
36,M,8321,Marié(e),Consulting,Manager,7,80,15,12,8,Non,1,1,1,10,3,Infra & Cloud,Y,Occasionnel,5,7,4,3,3,1,4,3,3,Oui,13.0,1790
44,M,2342,Divorcé(e),Consulting,Assistant de Direction,1,80,6,5,3,Oui,3,2,1,1,2,Transformation Digitale,Y,Frequent,2,3,3,3,1,2,3,2,3,Oui,12.0,1792
37,M,4071,Divorcé(e),Ressources Humaines,Ressources Humaines,2,80,19,10,0,Non,0,4,1,8,2,Autre,Y,Occasionnel,4,7,3,3,2,2,3,2,3,Non,13.0,1794
35,M,5813,Célibataire,Commercial,Cadre Commercial,1,80,10,10,7,Oui,0,2,1,27,3,Infra & Cloud,Y,Occasionnel,7,7,3,3,2,4,4,3,3,Oui,18.0,1797
33,M,3143,Marié(e),Consulting,Assistant de Direction,6,80,14,10,8,Non,1,1,1,8,4,Infra & Cloud,Y,Occasionnel,7,6,4,4,1,1,2,3,3,Non,19.0,1798
28,M,2044,Marié(e),Consulting,Assistant de Direction,1,80,5,5,3,Non,1,6,1,1,3,Infra & Cloud,Y,Occasionnel,0,3,3,3,1,4,3,4,3,Non,11.0,1799
39,M,13464,Célibataire,Consulting,Directeur Technique,7,80,9,4,3,Non,0,3,1,10,1,Transformation Digitale,Y,Occasionnel,2,2,3,3,3,3,3,3,4,Non,21.0,1800
46,M,7991,Célibataire,Commercial,Cadre Commercial,8,80,6,2,2,Non,0,3,1,26,2,Infra & Cloud,Y,Aucun,2,2,2,2,2,2,3,3,3,Non,15.0,1801
40,F,3377,Marié(e),Consulting,Consultant,4,80,7,4,3,Non,1,5,1,2,2,Infra & Cloud,Y,Occasionnel,0,2,3,3,1,1,4,2,3,Non,17.0,1802
42,M,5538,Marié(e),Consulting,Manager,5,80,10,0,0,Non,2,2,1,13,3,Transformation Digitale,Y,Occasionnel,0,0,2,4,2,1,3,2,3,Non,18.0,1803
35,M,5762,Divorcé(e),Consulting,Tech Lead,2,80,15,7,7,Non,1,6,1,2,2,Transformation Digitale,Y,Aucun,1,7,2,3,2,4,3,3,3,Non,14.0,1804
38,M,2592,Divorcé(e),Ressources Humaines,Ressources Humaines,5,80,13,11,10,Non,3,3,1,2,3,Ressources Humaines,Y,Aucun,3,8,1,3,1,2,4,3,3,Non,13.0,1805
34,M,5346,Marié(e),Consulting,Consultant,4,80,11,7,1,Oui,1,3,1,9,4,Infra & Cloud,Y,Frequent,0,7,4,3,2,1,3,2,3,Non,17.0,1807
37,M,4213,Célibataire,Consulting,Tech Lead,1,80,10,10,3,Oui,0,4,1,10,4,Transformation Digitale,Y,Occasionnel,0,8,4,3,2,1,2,1,3,Non,15.0,1809
39,M,4127,Divorcé(e),Commercial,Cadre Commercial,2,80,7,2,1,Non,1,6,1,20,3,Infra & Cloud,Y,Frequent,2,2,3,3,2,4,4,3,3,Non,18.0,1812
43,M,2438,Célibataire,Consulting,Assistant de Direction,4,80,7,3,2,Non,0,2,1,9,3,Infra & Cloud,Y,Aucun,1,2,1,3,1,3,3,2,3,Non,13.0,1813
41,M,6870,Célibataire,Consulting,Manager,3,80,11,3,2,Non,0,3,1,5,3,Infra & Cloud,Y,Occasionnel,1,2,2,4,2,2,1,1,3,Non,12.0,1814
41,F,10447,Divorcé(e),Commercial,Cadre Commercial,0,80,23,22,14,Non,1,3,1,4,1,Marketing,Y,Occasionnel,13,5,3,3,3,3,4,4,3,Oui,13.0,1815
30,F,9667,Célibataire,Consulting,Tech Lead,9,80,9,7,7,Non,0,3,1,10,3,Transformation Digitale,Y,Occasionnel,0,2,1,3,3,3,2,3,3,Non,14.0,1816
26,F,2148,Marié(e),Ressources Humaines,Ressources Humaines,0,80,6,5,1,Oui,0,3,1,20,2,Transformation Digitale,Y,Occasionnel,1,4,4,3,1,2,3,3,3,Oui,11.0,1818
46,F,8926,Marié(e),Consulting,Manager,4,80,13,9,7,Oui,1,2,1,21,2,Transformation Digitale,Y,Occasionnel,3,7,4,3,2,2,4,4,4,Non,22.0,1821
40,F,6513,Divorcé(e),Consulting,Manager,4,80,12,5,3,Non,1,3,1,1,3,Infra & Cloud,Y,Occasionnel,0,3,3,3,2,4,4,3,3,Non,17.0,1822
34,M,6799,Marié(e),Commercial,Cadre Commercial,1,80,10,10,8,Non,2,5,1,8,2,Entrepreunariat,Y,Occasionnel,4,8,2,4,2,3,3,3,4,Non,21.0,1823
58,M,16291,Divorcé(e),Commercial,Senior Manager,4,80,37,16,9,Non,1,0,1,2,3,Transformation Digitale,Y,Aucun,14,14,2,3,4,2,4,2,4,Non,22.0,1824
35,M,2705,Marié(e),Consulting,Consultant,0,80,6,5,4,Non,1,2,1,23,4,Transformation Digitale,Y,Occasionnel,0,3,2,1,1,3,2,4,3,Non,16.0,1826
47,F,10333,Divorcé(e),Consulting,Tech Lead,8,80,28,22,11,Non,1,4,1,4,3,Infra & Cloud,Y,Occasionnel,14,10,3,2,3,2,3,3,3,Oui,12.0,1827
40,F,4448,Divorcé(e),Consulting,Manager,2,80,15,7,4,Non,1,3,1,12,3,Infra & Cloud,Y,Occasionnel,7,7,2,3,2,1,2,3,3,Non,12.0,1829
54,F,6854,Marié(e),Consulting,Assistant de Direction,4,80,14,7,1,Non,1,2,1,7,4,Transformation Digitale,Y,Occasionnel,1,7,4,3,2,4,2,2,3,Non,15.0,1830
31,F,9637,Marié(e),Commercial,Cadre Commercial,2,80,9,3,2,Non,2,3,1,7,4,Marketing,Y,Frequent,2,2,1,3,3,1,4,3,3,Non,14.0,1833
28,F,3591,Marié(e),Consulting,Assistant de Direction,1,80,3,3,2,Non,1,3,1,1,3,Transformation Digitale,Y,Occasionnel,1,2,3,3,1,1,3,3,4,Non,25.0,1834
38,F,5405,Marié(e),Commercial,Représentant Commercial,2,80,20,4,2,Non,2,4,1,2,4,Marketing,Y,Occasionnel,0,3,2,1,2,4,1,2,4,Oui,20.0,1835
26,M,4684,Célibataire,Commercial,Cadre Commercial,1,80,5,5,3,Non,0,4,1,10,3,Transformation Digitale,Y,Occasionnel,1,2,3,3,2,4,1,3,3,Non,13.0,1836
58,M,15787,Marié(e),Consulting,Directeur Technique,2,80,23,2,2,Non,0,3,1,15,4,Infra & Cloud,Y,Frequent,2,2,1,3,4,3,2,3,3,Oui,14.0,1837
18,F,1514,Célibataire,Consulting,Assistant de Direction,1,80,0,0,0,Non,0,4,1,14,3,Transformation Digitale,Y,Aucun,0,0,2,3,1,3,3,1,3,Non,16.0,1839
31,M,2956,Marié(e),Ressources Humaines,Ressources Humaines,0,80,2,1,0,Oui,0,4,1,18,5,Ressources Humaines,Y,Occasionnel,0,0,4,4,1,1,3,3,3,Non,17.0,1842
29,M,2335,Divorcé(e),Ressources Humaines,Ressources Humaines,4,80,4,2,2,Oui,3,3,1,13,3,Ressources Humaines,Y,Occasionnel,2,0,1,2,1,1,4,3,3,Oui,15.0,1844
45,F,5154,Marié(e),Commercial,Cadre Commercial,4,80,10,8,7,Non,2,3,1,2,4,Infra & Cloud,Y,Aucun,5,7,3,3,2,3,2,4,4,Non,22.0,1845
36,F,6962,Marié(e),Consulting,Assistant de Direction,4,80,15,1,0,Non,1,2,1,2,4,Autre,Y,Occasionnel,0,0,4,3,2,2,4,3,4,Oui,22.0,1847
43,M,5675,Marié(e),Commercial,Cadre Commercial,1,80,7,7,7,Non,1,5,1,2,4,Infra & Cloud,Y,Frequent,7,7,1,3,2,4,3,3,4,Non,20.0,1849
27,F,2379,Célibataire,Consulting,Consultant,0,80,6,5,4,Non,0,3,1,5,2,Infra & Cloud,Y,Frequent,0,2,4,3,1,4,3,2,3,Oui,14.0,1850
29,M,3812,Marié(e),Consulting,Consultant,1,80,11,11,8,Non,0,3,1,20,1,Transformation Digitale,Y,Frequent,3,10,4,3,1,4,2,4,3,Non,13.0,1852
32,M,4648,Célibataire,Commercial,Cadre Commercial,8,80,4,0,0,Non,0,2,1,10,4,Marketing,Y,Frequent,0,0,4,3,2,4,3,4,3,Non,13.0,1853
42,M,2936,Marié(e),Consulting,Assistant de Direction,3,80,10,6,3,Non,2,1,1,10,4,Entrepreunariat,Y,Aucun,3,3,3,3,1,3,2,2,4,Non,22.0,1854
47,F,2105,Célibataire,Consulting,Consultant,4,80,7,2,2,Non,0,2,1,9,4,Infra & Cloud,Y,Occasionnel,2,0,2,3,1,3,3,3,3,Non,12.0,1856
46,M,8578,Divorcé(e),Consulting,Tech Lead,3,80,12,9,8,Non,1,4,1,2,2,Infra & Cloud,Y,Occasionnel,4,7,4,3,3,4,3,2,3,Non,14.0,1857
28,M,2706,Divorcé(e),Ressources Humaines,Ressources Humaines,1,80,3,3,2,Non,1,2,1,1,2,Infra & Cloud,Y,Aucun,2,2,3,3,1,4,2,3,3,Non,15.0,1858
29,M,6384,Divorcé(e),Consulting,Manager,8,80,11,7,0,Non,2,3,1,29,1,Infra & Cloud,Y,Occasionnel,1,6,4,1,2,3,4,3,3,Non,17.0,1859
42,M,3968,Célibataire,Consulting,Consultant,4,80,8,0,0,Non,0,3,1,8,3,Infra & Cloud,Y,Occasionnel,0,0,4,3,1,3,4,3,3,Non,13.0,1860
32,M,9907,Célibataire,Commercial,Cadre Commercial,7,80,7,2,2,Oui,0,3,1,2,4,Marketing,Y,Occasionnel,2,2,3,2,2,2,3,2,3,Oui,12.0,1862
46,F,13225,Divorcé(e),Commercial,Cadre Commercial,2,80,25,19,17,Non,1,5,1,3,3,Entrepreunariat,Y,Occasionnel,2,8,1,4,4,1,4,3,3,Non,12.0,1863
27,F,3540,Marié(e),Commercial,Représentant Commercial,1,80,9,9,8,Non,1,5,1,23,1,Transformation Digitale,Y,Occasionnel,5,8,2,2,2,3,4,3,4,Non,21.0,1864
29,M,2804,Marié(e),Ressources Humaines,Ressources Humaines,1,80,1,1,0,Non,0,3,1,6,1,Transformation Digitale,Y,Occasionnel,0,0,4,2,1,2,4,3,3,Non,11.0,1865
43,F,19392,Marié(e),Consulting,Senior Manager,7,80,21,16,12,Non,0,2,1,6,3,Transformation Digitale,Y,Occasionnel,6,14,1,2,5,3,4,3,3,Non,13.0,1866
48,M,19665,Marié(e),Consulting,Directeur Technique,4,80,29,22,10,Non,0,3,1,10,3,Infra & Cloud,Y,Occasionnel,12,9,4,2,5,2,4,3,3,Non,12.0,1867
29,M,2439,Célibataire,Consulting,Assistant de Direction,1,80,1,1,0,Oui,0,3,1,24,2,Infra & Cloud,Y,Frequent,1,0,4,2,1,4,2,2,4,Oui,24.0,1868
46,F,7314,Marié(e),Commercial,Cadre Commercial,5,80,14,8,7,Oui,3,2,1,10,3,Infra & Cloud,Y,Occasionnel,0,7,3,3,3,2,3,3,4,Non,21.0,1869
27,F,4774,Marié(e),Consulting,Assistant de Direction,0,80,8,7,6,Non,1,2,1,15,3,Infra & Cloud,Y,Frequent,7,3,4,2,1,1,4,2,3,Non,19.0,1870
39,M,3902,Divorcé(e),Consulting,Assistant de Direction,8,80,7,2,2,Non,3,2,1,19,4,Autre,Y,Occasionnel,2,2,4,3,2,4,2,3,3,Non,14.0,1871
55,M,2662,Marié(e),Consulting,Assistant de Direction,8,80,19,5,2,Non,1,2,1,2,4,Entrepreunariat,Y,Occasionnel,0,4,2,2,1,4,2,4,4,Non,20.0,1873
28,F,2856,Marié(e),Commercial,Représentant Commercial,1,80,1,1,0,Non,1,3,1,3,3,Transformation Digitale,Y,Occasionnel,0,0,2,3,1,2,4,3,3,Non,19.0,1875
30,M,1081,Célibataire,Commercial,Représentant Commercial,1,80,1,1,0,Oui,0,3,1,9,3,Transformation Digitale,Y,Occasionnel,0,0,2,3,1,4,3,2,3,Non,13.0,1876
22,M,2472,Célibataire,Consulting,Assistant de Direction,1,80,1,1,0,Oui,0,2,1,7,1,Infra & Cloud,Y,Occasionnel,0,0,4,3,1,2,1,3,4,Oui,23.0,1878
36,F,5673,Marié(e),Commercial,Cadre Commercial,1,80,10,10,9,Non,1,4,1,10,4,Entrepreunariat,Y,Occasionnel,1,7,2,2,2,3,1,3,3,Oui,13.0,1880
31,M,4197,Divorcé(e),Consulting,Consultant,1,80,10,10,8,Non,1,2,1,20,3,Infra & Cloud,Y,Occasionnel,0,2,2,3,2,3,1,3,3,Non,11.0,1881
34,M,9713,Marié(e),Commercial,Cadre Commercial,2,80,9,5,3,Non,3,3,1,4,3,Infra & Cloud,Y,Occasionnel,1,0,3,3,3,4,4,3,3,Oui,13.0,1882
29,M,2062,Célibataire,Consulting,Consultant,3,80,11,3,2,Non,0,2,1,7,3,Infra & Cloud,Y,Occasionnel,1,2,4,3,1,1,2,3,3,Non,14.0,1883
37,M,4284,Marié(e),Consulting,Assistant de Direction,5,80,16,5,3,Non,1,2,1,7,4,Transformation Digitale,Y,Occasionnel,0,4,4,3,2,1,3,3,4,Oui,22.0,1885
35,F,4788,Marié(e),Consulting,Tech Lead,0,80,4,3,2,Non,0,2,1,16,2,Autre,Y,Occasionnel,0,2,4,2,2,2,4,3,3,Oui,11.0,1886
45,F,5906,Marié(e),Consulting,Tech Lead,0,80,10,9,8,Non,2,2,1,25,2,Infra & Cloud,Y,Occasionnel,3,8,2,2,2,4,4,2,3,Non,13.0,1888
36,M,3886,Célibataire,Ressources Humaines,Ressources Humaines,1,80,10,10,1,Non,0,2,1,2,1,Ressources Humaines,Y,Frequent,0,8,2,2,2,4,4,2,4,Non,21.0,1890
40,M,16823,Divorcé(e),Consulting,Senior Manager,2,80,22,19,7,Non,1,3,1,1,4,Infra & Cloud,Y,Occasionnel,11,16,1,3,4,1,1,3,3,Non,11.0,1892
26,F,2933,Marié(e),Consulting,Assistant de Direction,1,80,1,1,0,Non,1,3,1,1,2,Infra & Cloud,Y,Occasionnel,1,0,2,2,1,3,3,2,3,Oui,13.0,1893
27,F,6500,Célibataire,Commercial,Cadre Commercial,0,80,9,8,7,Non,0,5,1,2,2,Transformation Digitale,Y,Occasionnel,0,7,1,4,2,3,2,2,3,Non,14.0,1898
48,F,17174,Divorcé(e),Consulting,Senior Manager,3,80,24,22,17,Non,1,3,1,22,3,Transformation Digitale,Y,Frequent,4,7,4,3,4,4,2,3,3,Non,11.0,1900
44,M,5033,Marié(e),Consulting,Manager,2,80,10,2,0,Non,1,5,1,1,4,Infra & Cloud,Y,Occasionnel,2,2,2,4,2,1,4,3,3,Non,15.0,1903
34,M,2307,Marié(e),Consulting,Assistant de Direction,1,80,5,5,2,Oui,1,2,1,16,4,Entrepreunariat,Y,Aucun,3,0,4,1,1,1,2,3,4,Oui,23.0,1905
56,M,2587,Célibataire,Consulting,Consultant,1,80,5,4,2,Oui,0,3,1,24,2,Infra & Cloud,Y,Occasionnel,1,0,1,3,1,4,4,3,3,Non,16.0,1907
36,M,5507,Marié(e),Commercial,Cadre Commercial,2,80,12,4,2,Non,2,1,1,17,2,Marketing,Y,Occasionnel,1,3,3,2,2,2,3,1,3,Non,16.0,1908
41,F,4393,Marié(e),Commercial,Cadre Commercial,5,80,14,5,4,Non,1,3,1,8,3,Marketing,Y,Occasionnel,1,4,3,3,2,2,3,3,4,Non,21.0,1909
42,M,13348,Marié(e),Consulting,Directeur Technique,9,80,18,13,7,Non,1,3,1,6,3,Transformation Digitale,Y,Occasionnel,5,7,3,3,3,1,2,4,3,Non,13.0,1911
31,F,6583,Divorcé(e),Commercial,Cadre Commercial,2,80,8,5,2,Non,1,2,1,10,2,Transformation Digitale,Y,Occasionnel,1,4,3,3,2,4,4,3,3,Oui,11.0,1912
34,F,8103,Marié(e),Commercial,Cadre Commercial,3,80,9,4,2,Non,0,3,1,3,1,Transformation Digitale,Y,Occasionnel,0,1,4,2,2,4,3,2,3,Oui,12.0,1915
31,F,3978,Divorcé(e),Consulting,Consultant,8,80,4,2,2,Non,1,0,1,4,3,Transformation Digitale,Y,Occasionnel,2,2,1,4,1,3,2,2,3,Non,12.0,1916
26,M,2544,Marié(e),Consulting,Consultant,0,80,8,7,7,Non,1,3,1,6,3,Autre,Y,Frequent,7,7,3,4,1,4,1,3,3,Non,18.0,1918
45,M,5399,Célibataire,Consulting,Manager,4,80,12,4,2,Non,0,3,1,1,4,Transformation Digitale,Y,Frequent,0,3,2,3,2,3,3,3,3,Non,12.0,1922
33,M,5487,Célibataire,Commercial,Cadre Commercial,1,80,10,10,4,Non,0,2,1,10,4,Marketing,Y,Occasionnel,0,9,2,3,2,3,2,2,3,Non,14.0,1924
28,M,6834,Marié(e),Commercial,Cadre Commercial,1,80,7,7,7,Non,1,2,1,1,2,Infra & Cloud,Y,Frequent,0,7,3,2,2,4,3,3,3,Oui,12.0,1927
29,M,1091,Célibataire,Commercial,Représentant Commercial,1,80,1,1,0,Oui,0,3,1,24,3,Entrepreunariat,Y,Frequent,0,0,3,4,1,1,4,3,3,Non,17.0,1928
39,F,5736,Marié(e),Commercial,Cadre Commercial,6,80,10,3,2,Non,1,1,1,21,4,Infra & Cloud,Y,Aucun,1,2,1,1,2,3,3,3,3,Non,19.0,1929
27,M,2226,Marié(e),Consulting,Assistant de Direction,1,80,6,5,3,Non,1,3,1,2,4,Entrepreunariat,Y,Occasionnel,1,2,2,3,1,2,3,2,3,Non,11.0,1931
34,M,5747,Marié(e),Consulting,Assistant de Direction,1,80,16,15,10,Non,0,3,1,22,4,Autre,Y,Frequent,6,11,3,2,2,4,2,3,3,Oui,15.0,1932
28,F,9854,Célibataire,Commercial,Cadre Commercial,3,80,6,2,0,Oui,0,0,1,13,2,Marketing,Y,Occasionnel,2,2,4,3,2,3,4,3,3,Oui,11.0,1933
47,M,5467,Marié(e),Consulting,Assistant de Direction,8,80,16,8,7,Non,1,4,1,14,4,Entrepreunariat,Y,Aucun,1,7,3,3,2,2,3,4,3,Non,18.0,1934
56,F,5380,Marié(e),Commercial,Cadre Commercial,4,80,6,0,0,Non,1,3,1,11,5,Marketing,Y,Occasionnel,0,0,4,2,2,1,3,3,3,Non,16.0,1935
39,M,5151,Marié(e),Consulting,Tech Lead,1,80,10,10,0,Non,1,3,1,9,2,Transformation Digitale,Y,Occasionnel,7,9,1,3,2,1,4,3,4,Non,25.0,1936
38,F,2133,Divorcé(e),Consulting,Assistant de Direction,1,80,20,20,11,Non,1,3,1,8,3,Transformation Digitale,Y,Frequent,0,7,4,2,2,2,3,3,3,Oui,16.0,1937
58,F,17875,Marié(e),Commercial,Senior Manager,4,80,29,1,0,Non,1,2,1,21,3,Infra & Cloud,Y,Occasionnel,0,0,4,3,4,4,3,2,3,Oui,13.0,1938
32,F,2432,Célibataire,Consulting,Assistant de Direction,3,80,8,4,1,Oui,0,2,1,5,2,Infra & Cloud,Y,Frequent,0,3,1,4,1,3,1,3,3,Oui,14.0,1939
38,M,4771,Divorcé(e),Consulting,Assistant de Direction,2,80,10,5,2,Non,2,0,1,9,2,Infra & Cloud,Y,Occasionnel,0,3,2,3,1,4,4,4,3,Non,19.0,1940
49,M,19161,Marié(e),Consulting,Directeur Technique,3,80,28,5,4,Non,0,3,1,2,1,Infra & Cloud,Y,Frequent,4,3,2,3,5,4,4,3,3,Non,15.0,1941
42,M,5087,Divorcé(e),Commercial,Cadre Commercial,3,80,14,0,0,Non,2,4,1,12,4,Marketing,Y,Occasionnel,0,0,2,3,2,4,3,3,3,Oui,12.0,1943
